kind;title;htmlTitle;link;displayLink;snippet;htmlSnippet;formattedUrl;htmlFormattedUrl;pagemap;mime;fileFormat
customsearch#result;IV Jornadas de Aracnología Mendoza 2025: Un encuentro para ...;IV <b>Jornadas</b> de Aracnología <b>Mendoza 2025</b>: Un encuentro para ...;https://fcen.uncuyo.edu.ar/iv-jornadas-de-aracnologia-mendoza-2025-un-encuentro-para-profundizar-en-el-estudio-de-los-aracnidos;fcen.uncuyo.edu.ar;22 may 2025 ... IV Jornadas de Aracnología Mendoza 2025: Un encuentro para profundizar en el estudio de los arácnidos ... Este evento, que reunirá a especialistas ...;"22 may 2025 <b>...</b> IV <b>Jornadas</b> de Aracnología <b>Mendoza 2025</b>: Un encuentro para profundizar en el estudio de los arácnidos ... Este evento, que reunirá a especialistas&nbsp;...";https://fcen.uncuyo.edu.ar/iv-jornadas-de-aracnologia-mendoza-2025-un-e...;https://fcen.uncuyo.edu.ar/iv-<b>jornada</b>s-de-aracnologia-<b>mendoza</b>-<b>2025</b>-un-e...;{'cse_thumbnail': [{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBNkqQjo1JFoOIunYhPoDX2lRyTCBrYOMquL-phFzJqwAxrYsw4CehCuP-&s', 'width': '310', 'height': '163'}], 'metatags': [{'msapplication-tilecolor': '#263238', 'og:image': 'https://fcen.uncuyo.edu.ar/cache/1b3c42630819ac1dd6a91609177be10e_315_600_c.png', 'og:type': 'website', 'twitter:card': 'summary_large_image', 'twitter:title': 'IV Jornadas de Aracnología Mendoza 2025: Un encuentro para profundizar en el estudio de los arácnidos', 'theme-color': '#263238', 'og:site_name': 'FCEN - Facultad de Ciencias Exactas y Naturales', 'author': 'FCEN - Facultad de Ciencias Exactas y Naturales', 'og:title': 'IV Jornadas de Aracnología Mendoza 2025: Un encuentro para profundizar en el estudio de los arácnidos', 'msapplication-tileimage': 'https://prueba.uncuyo.edu.ar/modular_4/mstile-144x144.png', 'og:description': 'Universidad Nacional de Cuyo, carreras, estudios e investigación.', 'twitter:creator': 'FCEN - Facultad de Ciencias Exactas y Naturales', 'twitter:image:src': 'https://fcen.uncuyo.edu.ar/cache/1b3c42630819ac1dd6a91609177be10e_315_600_c.png', 'fb:app_id': '220667188060569', 'twitter:site': 'FCEN - Facultad de Ciencias Exactas y Naturales', 'viewport': 'width=device-width, initial-scale=1', 'twitter:description': 'Universidad Nacional de Cuyo, carreras, estudios e investigación.', 'og:url': 'https://fcen.uncuyo.edu.ar/iv-jornadas-de-aracnologia-mendoza-2025-un-encuentro-para-profundizar-en-el-estudio-de-los-aracnidos'}], 'cse_image': [{'src': 'https://fcen.uncuyo.edu.ar/cache/1b3c42630819ac1dd6a91609177be10e_315_600_c.png'}]};;
customsearch#result;Memorándum 87-Dir. Planificación de la Calidad. Inscripciones ...;Memorándum 87-Dir. Planificación de la Calidad. Inscripciones ...;https://www.mendoza.edu.ar/memorandum-87-dir-planificacion-de-la-calidad-inscripciones-primeras-jornadas-regionales-remuneradas-de-matematica-primario-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/;www.mendoza.edu.ar;8 may 2025 ... Inscripciones primeras jornadas regionales remuneradas de Matemática – Primario – Plan Provincial Mendoza Mejora Aprendiendo Matemática (2025) ...;"8 may 2025 <b>...</b> Inscripciones primeras <b>jornadas</b> regionales remuneradas de Matemática – Primario – Plan Provincial <b>Mendoza</b> Mejora Aprendiendo Matemática (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-87-dir-planificacion-de-la-calid...;https://www.<b>mendoza</b>.edu.ar/memorandum-87-dir-planificacion-de-la-calid...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 87-Dir. Planificación de la Calidad. Inscripciones primeras jornadas regionales remuneradas de Matemática – Primario – Plan Provincial Mendoza Mejora Aprendiendo Matemática (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-87-dir-planificacion-de-la-calidad-inscripciones-primeras-jornadas-regionales-remuneradas-de-matematica-primario-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/', 'og:description': 'Dirigido a: Primaria, Especial y Privada.', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 35-Inicial. Rectificatoria del memo 34 Jornada ...;Memorándum 35-Inicial. Rectificatoria del memo 34 <b>Jornada</b> ...;https://www.mendoza.edu.ar/memorandum-35-inicial-rectificatoria-del-memo-34-jornada-remunerada-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/;www.mendoza.edu.ar;Memorándum 35-Inicial. Rectificatoria del memo 34 Jornada Remunerada Plan Provincial “Mendoza Mejora Aprendiendo Matemática”. (2025) ...;"Memorándum 35-Inicial. Rectificatoria del memo 34 <b>Jornada</b> Remunerada Plan Provincial “<b>Mendoza</b> Mejora Aprendiendo Matemática”. (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-35-inicial-rectificatoria-del-me...;https://www.<b>mendoza</b>.edu.ar/memorandum-35-inicial-rectificatoria-del-me...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 35-Inicial. Rectificatoria del memo 34 Jornada Remunerada Plan Provincial “Mendoza Mejora Aprendiendo Matemática”. (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-35-inicial-rectificatoria-del-memo-34-jornada-remunerada-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/', 'og:description': 'Dirigido a: Inspección General, Inspectoras Técnicas Regionales, Inspectoras Técnicas Seccionales de Nivel Inicial Directivos de JIE-JIN y JIA.', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 34-Dir. Educación Inicial. Jornada Remunerada Plan ...;Memorándum 34-Dir. Educación Inicial. <b>Jornada</b> Remunerada Plan ...;https://www.mendoza.edu.ar/memorandum-34-dir-educacion-inicial-jornada-remunerada-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/;www.mendoza.edu.ar;8 may 2025 ... Jornada Remunerada Plan Provincial Mendoza Mejora Aprendiendo Matemática (2025). Descripción. Inspección General DIRECCIÓN DE EDUCACIÓN ...;"8 may 2025 <b>...</b> <b>Jornada</b> Remunerada Plan Provincial <b>Mendoza</b> Mejora Aprendiendo Matemática (<b>2025</b>). Descripción. Inspección General DIRECCIÓN DE EDUCACIÓN&nbsp;...";https://www.mendoza.edu.ar/memorandum-34-dir-educacion-inicial-jornad...;https://www.<b>mendoza</b>.edu.ar/memorandum-34-dir-educacion-inicial-<b>jornad</b>...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 34-Dir. Educación Inicial. Jornada Remunerada Plan Provincial Mendoza Mejora Aprendiendo Matemática (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-34-dir-educacion-inicial-jornada-remunerada-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/', 'og:description': 'Inspección General DIRECCIÓN DE EDUCACIÓN INICIAL Inspectoras Técnicas Regionales Inspectoras Técnicas Seccionales de Nivel Inicial Directivos de JIE-JIN y JIA Objeto: Jornada Remunerada Plan Provincial “Mendoza Mejora Aprendiendo Matemática”', 'dlm-version': '5.1.6'}]};;
customsearch#result;Destacados referentes dictarán la jornada de capacitación para ...;Destacados referentes dictarán la <b>jornada</b> de capacitación para ...;https://www.mendoza.gov.ar/prensa/destacados-referentes-dictaran-lajornada-de-capacitacion-para-educacion-privadael-futuro-se-disena/;www.mendoza.gov.ar;Destacados referentes dictarán la jornada de capacitación para educación privada “El ... de Colegios Privados de Mendoza (ACPM). En esta oportunidad, la ...;"Destacados referentes dictarán la <b>jornada</b> de capacitación para educación privada “El ... de Colegios Privados de <b>Mendoza</b> (ACPM). En esta oportunidad, la&nbsp;...";https://www.mendoza.gov.ar/.../destacados-referentes-dictaran-lajornada-de...;https://www.<b>mendoza</b>.gov.ar/.../destacados-referentes-dictaran-la<b>jornada</b>-de...;{'metatags': [{'viewport': 'width=device-width, initial-scale=1.0'}]};;
customsearch#result;Memorándum 88-Dir. Planificación. Segundas jornadas regionales ...;Memorándum 88-Dir. Planificación. Segundas <b>jornadas</b> regionales ...;https://www.mendoza.edu.ar/memorandum-88-dir-planeamiento-inscripciones-a-las-segundas-jornadas-regionales-remuneradas-de-matematica-nivel-secundario-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/;www.mendoza.edu.ar;9 may 2025 ... Segundas jornadas regionales remuneradas Matemática – Secundario – Mendoza Mejora Aprendiendo Matemática (2025). Descripción. Dirigido a ...;"9 may 2025 <b>...</b> Segundas <b>jornadas</b> regionales remuneradas Matemática – Secundario – <b>Mendoza</b> Mejora Aprendiendo Matemática (<b>2025</b>). Descripción. Dirigido a&nbsp;...";https://www.mendoza.edu.ar/memorandum-88-dir-planeamiento-inscripcio...;https://www.<b>mendoza</b>.edu.ar/memorandum-88-dir-planeamiento-inscripcio...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 88-Dir. Planificación. Segundas jornadas regionales remuneradas Matemática – Secundario – Mendoza Mejora Aprendiendo Matemática (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-88-dir-planeamiento-inscripciones-a-las-segundas-jornadas-regionales-remuneradas-de-matematica-nivel-secundario-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/', 'og:description': 'Dirigido a: Secundaria, Técnica y Trabajo, Especial, Privada, Jóvenes y Adultos.', 'dlm-version': '5.1.6'}]};;
customsearch#result;Jornadas de Docencia Universitaria. 30 años de la Especialización ...;<b>Jornadas</b> de Docencia Universitaria. 30 años de la Especialización ...;https://ffyl.uncuyo.edu.ar/cursos/item/jornadas-de-docencia-universitaria-30-anos-de-la-especializacion-en-docencia-universitaria-universidad-nacional-de-cuyo;ffyl.uncuyo.edu.ar;Tendrán lugar desde el miércoles 10 al viernes 12 de septiembre de 2025, en la FFyL de la UNCUYO. Tendrán modalidad híbrida, es decir con actividades en el ...;"Tendrán lugar desde el miércoles 10 al viernes 12 de septiembre de <b>2025</b>, en la FFyL de la UNCUYO. Tendrán modalidad híbrida, es decir con actividades en el&nbsp;...";https://ffyl.uncuyo.edu.ar/.../jornadas-de-docencia-universitaria-30-anos-de...;https://ffyl.uncuyo.edu.ar/.../<b>jornada</b>s-de-docencia-universitaria-30-anos-de...;{'cse_thumbnail': [{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR5lk3moiv_MHta0_tcib6EP39fnCs6phqY2_9lwFS6vDcgVSYXJVMAYA&s', 'width': '310', 'height': '163'}], 'metatags': [{'msapplication-tilecolor': '#263238', 'og:image': 'https://ffyl.uncuyo.edu.ar/cache/417cc431357e75d670fe9e9928eca7bc_315_600_c.png', 'og:type': 'website', 'twitter:card': 'summary_large_image', 'twitter:title': 'Jornadas de Docencia Universitaria. 30 años de la Especialización en Docencia Universitaria. Universidad Nacional de Cuyo', 'theme-color': '#263238', 'og:site_name': 'Facultad de Filosofía y Letras', 'author': 'Facultad de Filosofía y Letras', 'og:title': 'Jornadas de Docencia Universitaria. 30 años de la Especialización en Docencia Universitaria. Universidad Nacional de Cuyo', 'msapplication-tileimage': 'https://prueba.uncuyo.edu.ar/modular_4/mstile-144x144.png', 'og:description': 'Tendrán lugar desde el miércoles 10 al viernes 12 de septiembre de 2025, en la FFyL de la UNCUYO. Tendrán modalidad híbrida, es decir con actividades en el lugar y otras mediadas por plataforma, especialmente las sesiones de comunicaciones y/o simposios. Están destinadas a la comunidad educativa de la UNCuyo, a docentes y equipos de gestión de las instituciones de educación superior universitarias y no universitarias y , específicamente a estudiantes y egresados de la Especialización en Docencia Universitaria de la UNCuyo (ESDU).', 'twitter:creator': 'Facultad de Filosofía y Letras', 'twitter:image:src': 'https://ffyl.uncuyo.edu.ar/cache/417cc431357e75d670fe9e9928eca7bc_315_600_c.png', 'fb:app_id': '220667188060569', 'twitter:site': 'Facultad de Filosofía y Letras', 'viewport': 'width=device-width, initial-scale=1', 'twitter:description': 'Tendrán lugar desde el miércoles 10 al viernes 12 de septiembre de 2025, en la FFyL de la UNCUYO. Tendrán modalidad híbrida, es decir con ...', 'og:url': 'https://ffyl.uncuyo.edu.ar/cursos/item/jornadas-de-docencia-universitaria-30-anos-de-la-especializacion-en-docencia-universitaria-universidad-nacional-de-cuyo'}], 'cse_image': [{'src': 'https://ffyl.uncuyo.edu.ar/cache/417cc431357e75d670fe9e9928eca7bc_315_600_c.png'}]};;
customsearch#result;Alfabetización: comenzaron las jornadas docentes remuneradas en ...;Alfabetización: comenzaron las <b>jornadas</b> docentes remuneradas en ...;https://www.mendoza.gov.ar/prensa/alfabetizacion-comenzaron-las-jornadas-docentes-remuneradas-en-la-modalidad-de-jovenes-y-adultos/;www.mendoza.gov.ar;Alfabetización: comenzaron las jornadas docentes remuneradas en la modalidad de Jóvenes y ... del Programa de Lectura y Alfabetización de Mendoza (PLEAM), ...;"Alfabetización: comenzaron las <b>jornadas</b> docentes remuneradas en la modalidad de Jóvenes y ... del Programa de Lectura y Alfabetización de <b>Mendoza</b> (PLEAM),&nbsp;...";https://www.mendoza.gov.ar/.../alfabetizacion-comenzaron-las-jornadas-do...;https://www.<b>mendoza</b>.gov.ar/.../alfabetizacion-comenzaron-las-<b>jornada</b>s-do...;{'metatags': [{'viewport': 'width=device-width, initial-scale=1.0'}]};;
customsearch#result;Inscripción abierta: 2° Jornada Regional de Matemática Nivel ...;Inscripción abierta: 2° <b>Jornada</b> Regional de Matemática Nivel ...;https://www.mendoza.edu.ar/inscripcion-abierta-2-jornada-regional-de-matematica-nivel-secundario/;www.mendoza.edu.ar;13 may 2025 ... Este encuentro forma parte de las 4 Jornadas planificadas para el 2025 ... Mendoza Mejora Aprendiendo Matemática MMAM, Últimas Noticias. Más ...;"13 may 2025 <b>...</b> Este encuentro forma parte de las 4 <b>Jornadas</b> planificadas para el <b>2025</b> ... <b>Mendoza</b> Mejora Aprendiendo Matemática MMAM, Últimas Noticias. Más&nbsp;...";https://www.mendoza.edu.ar/inscripcion-abierta-2-jornada-regional-de-mat...;https://www.<b>mendoza</b>.edu.ar/inscripcion-abierta-2-<b>jornada</b>-regional-de-mat...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2025/04/censo-de-matematica-2.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Inscripción abierta: 2° Jornada Regional de Matemática Nivel Secundario', 'og:url': 'https://www.mendoza.edu.ar/inscripcion-abierta-2-jornada-regional-de-matematica-nivel-secundario/', 'og:description': '2° Jornada Regional de Matemática en el Nivel Secundario – Módulo: Geometría y Medida + Evaluación. Se encuentra abierta la convocatoria a docentes de Matemática, coordinadores del área, docentes de educación especial de apoyo a la inclusión en el nivel, supervisores, directivos y estudiantes avanzados del Profesorado de Educación Secundaria en Matemática y del Profesorado […]', 'dlm-version': '5.1.6'}]};;
customsearch#result;8 mayo, 2025 – mendoza.edu.ar;8 mayo, <b>2025</b> – <b>mendoza</b>.edu.ar;https://www.mendoza.edu.ar/2025/05/08/;www.mendoza.edu.ar;8 may 2025 ... Celina Tola Soto obtuvo el primer lugar junto a otros dos estudiantes universitarios. Esta actividad educativa se realiza con el fin de difundir ...;"8 may 2025 <b>...</b> Celina Tola Soto obtuvo el primer lugar junto a otros dos estudiantes universitarios. Esta actividad educativa se realiza con el fin de difundir&nbsp;...";https://www.mendoza.edu.ar/2025/05/08/;https://www.<b>mendoza</b>.edu.ar/<b>2025</b>/05/08/;{'metatags': [{'viewport': 'width=device-width, initial-scale=1', 'dlm-version': '5.1.6'}]};;
