kind;title;htmlTitle;link;displayLink;snippet;htmlSnippet;formattedUrl;htmlFormattedUrl;pagemap;mime;fileFormat
customsearch#result;Memorándum 90-Inicial. Segunda Jornada Regional Remunerada ...;Memorándum 90-Inicial. Segunda <b>Jornada</b> Regional Remunerada ...;https://www.mendoza.edu.ar/memorandum-90-inicial-segunda-jornada-regional-remunerada-plan-provincial-mmam-2025/;www.mendoza.edu.ar;24 sept 2025 ... Boletín oficial de Mendoza · Normativa de Argentina. Memorándum 90-Inicial. Segunda Jornada Regional Remunerada Plan Provincial MMAM (2025) ...;"24 sept 2025 <b>...</b> Boletín oficial de <b>Mendoza</b> &middot; Normativa de Argentina. Memorándum 90-Inicial. Segunda <b>Jornada</b> Regional Remunerada Plan Provincial MMAM (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-90-inicial-segunda-jornada-regi...;https://www.<b>mendoza</b>.edu.ar/memorandum-90-inicial-segunda-<b>jornada</b>-regi...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 90-Inicial. Segunda Jornada Regional Remunerada Plan Provincial MMAM (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-90-inicial-segunda-jornada-regional-remunerada-plan-provincial-mmam-2025/', 'og:description': 'Dirigido a: Inspección General DIRECCIÓN DE EDUCACIÓN INICIAL Inspectoras Técnicas Regionales Inspectoras Técnicas Seccionales de Nivel Inicial Directivos de JIE-JIN y JIA', 'dlm-version': '5.1.6'}]};;
customsearch#result;JORNADA DE SEGUROS A+C MENDOZA 2025 Entradas, Mie, 24 ...;<b>JORNADA</b> DE SEGUROS A+C <b>MENDOZA 2025</b> Entradas, Mie, 24 ...;https://www.eventbrite.com.ar/e/jornada-de-seguros-ac-mendoza-2025-tickets-1610259823479;www.eventbrite.com.ar;Eventbrite - Grupo Sol Comunicaciones presenta JORNADA DE SEGUROS A+C MENDOZA 2025 - Miércoles, 24 de septiembre de 2025 en Hilton Mendoza Hotel, ...;"Eventbrite - Grupo Sol Comunicaciones presenta <b>JORNADA</b> DE SEGUROS A+C <b>MENDOZA 2025</b> - Miércoles, 24 de septiembre de <b>2025</b> en Hilton <b>Mendoza</b> Hotel,&nbsp;...";https://www.eventbrite.com.ar/.../jornada-de-seguros-ac-mendoza-2025-tic...;https://www.eventbrite.com.ar/.../<b>jornada</b>-de-seguros-ac-<b>mendoza</b>-<b>2025</b>-tic...;"{'cse_thumbnail': [{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIgOe5oBKjGXTs1NW3_bjrubyWo7Z4ubXCzXjIkMXgX32iD1ywC99aDug&s', 'width': '299', 'height': '168'}], 'metatags': [{'og:determiner': 'an', 'twitter:app:url:iphone': 'com-eventbrite-attendee://event/1610259823479/?referrer=eiosurlxtcar&', 'twitter:app:id:googleplay': 'com.eventbrite.attendee', 'og:image': 'https://cdn.evbuc.com/images/1100482453/204637877590/1/logo.20250820-110352', 'theme-color': '#f6682f', 'twitter:card': 'summary_large_image', 'og:site_name': 'Eventbrite', 'apple-mobile-web-app-title': 'Eventbrite', 'al:android:package': 'com.eventbrite.attendee', 'twitter:app:name:googleplay': 'Eventbrite', 'event:location:longitude': '-68.8004674', 'y_key': 'd92e23811007b438', 'msapplication-tileimage': 'https://cdn.evbstatic.com/s3-build/prod/19726364951-rc2025-11-27_20.04-py27-b62347c/django/images/favicons/mstile-144x144.png', 'twitter:app:id:iphone': '487922291', 'al:ios:url': 'com-eventbrite-attendee://event/1610259823479/?referrer=eiosurlxfbk&', 'twitter:image': 'https://cdn.evbuc.com/images/1100482453/204637877590/1/logo.20250820-110352', 'al:ios:app_store_id': '487922291', 'twitter:site': '@eventbrite', 'application-name': 'Eventbrite', 'msapplication-tilecolor': '#f6682f', 'twitter:title': 'JORNADA DE SEGUROS A+C MENDOZA 2025', 'og:type': 'events.event', 'branch:deeplink:customactionparams': '{""EventId"":""1610259823479""}', 'al:ios:app_name': 'Eventbrite', 'msvalidate.01': 'A9AB07B7E430E4608E0BC57AFA5004AA', 'branch:deeplink:displaybranchbanner': '1', 'og:title': 'JORNADA DE SEGUROS A+C MENDOZA 2025', 'branch:deeplink:custom_action': 'DisplayBranchBanner', 'event:start_time': '2025-09-24T08:00:00-03:00', 'al:android:url': 'com-eventbrite-attendee://event/1610259823479/?referrer=eandurlxfbk&', 'twitter:app:url:googleplay': 'com-eventbrite-attendee://event/1610259823479/?referrer=eandurlxtcar&', 'fb:app_id': '28218816837', 'event:end_time': '2025-09-24T14:30:00-03:00', 'viewport': 'initial-scale=1, width=device-width', 'event:location:latitude': '-32.9006058', 'og:locale': 'es_AR', 'og:ttl': '777600', 'og:url': 'https://www.eventbrite.com.ar/e/jornada-de-seguros-ac-mendoza-2025-tickets-1610259823479', 'twitter:app:name:iphone': 'Eventbrite', 'al:android:app_name': 'Eventbrite'}], 'cse_image': [{'src': 'https://cdn.evbuc.com/images/1100482453/204637877590/1/logo.20250820-110352'}]}";;
customsearch#result;Memorándum 163-Dir.Planificación.Nómina de inscriptos a las ...;Memorándum 163-Dir.Planificación.Nómina de inscriptos a las ...;https://www.mendoza.edu.ar/memorandum-163-dir-planificacion-nomina-de-inscriptos-a-las-jornadas-del-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/;www.mendoza.edu.ar;4 sept 2025 ... Nómina de inscriptos a las Jornadas Mendoza mejora aprendiendo Matemática (2025). Descripción. Dirigido a: ○ Dirección de Educación Especial ...;"4 sept 2025 <b>...</b> Nómina de inscriptos a las <b>Jornadas Mendoza</b> mejora aprendiendo Matemática (<b>2025</b>). Descripción. Dirigido a: ○ Dirección de Educación Especial&nbsp;...";https://www.mendoza.edu.ar/memorandum-163-dir-planificacion-nomina-...;https://www.<b>mendoza</b>.edu.ar/memorandum-163-dir-planificacion-nomina-...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 163-Dir.Planificación.Nómina de inscriptos a las Jornadas Mendoza mejora aprendiendo Matemática (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-163-dir-planificacion-nomina-de-inscriptos-a-las-jornadas-del-plan-provincial-mendoza-mejora-aprendiendo-matematica-2025/', 'og:description': 'Dirigido a: ● Dirección de Educación Especial ● Dirección de Educación Primaria ● Dirección de Educación Privada', 'dlm-version': '5.1.6'}]};;
customsearch#result;Llegó la última jornada del Comecoco 2025 en el Le Parc ...;Llegó la última <b>jornada</b> del Comecoco <b>2025</b> en el Le Parc ...;https://www.mendoza.edu.ar/llego-la-ultima-jornada-del-comecoco-2025-en-el-le-parc/;www.mendoza.edu.ar;14 sept 2025 ... Ayer concluyó Comecoco 2025, el mayor encuentro de industrias creativas de Mendoza, que celebró su sexta edición en el Espacio Cultural ...;"14 sept 2025 <b>...</b> Ayer concluyó Comecoco <b>2025</b>, el mayor encuentro de industrias creativas de <b>Mendoza</b>, que celebró su sexta edición en el Espacio Cultural&nbsp;...";https://www.mendoza.edu.ar/llego-la-ultima-jornada-del-comecoco-2025-e...;https://www.<b>mendoza</b>.edu.ar/llego-la-ultima-<b>jornada</b>-del-comecoco-<b>2025</b>-e...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2025/09/comecoco-1.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Llegó la última jornada del Comecoco 2025 en el Le Parc', 'og:url': 'https://www.mendoza.edu.ar/llego-la-ultima-jornada-del-comecoco-2025-en-el-le-parc/', 'og:description': 'Ayer concluyó Comecoco 2025, el mayor encuentro de industrias creativas de Mendoza, que celebró su sexta edición en el Espacio Cultural Julio Le Parc. Durante cuatro jornadas, el evento reunió a artistas, emprendedores, gestores culturales y público en general en un espacio de formación, intercambio y promoción de la innovación cultural. El viernes 12 se […]', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 171-Dir. Planificación. 4° Jornadas Regionales de ...;Memorándum 171-Dir. Planificación. 4° <b>Jornadas</b> Regionales de ...;https://www.mendoza.edu.ar/memorandum-171-sub-planificacion-4-jornadas-regionales-de-matematica-nivel-primario-eje-estadistica-y-probabilidad-2025/;www.mendoza.edu.ar;18 sept 2025 ... Boletín oficial de Mendoza · Normativa de ... 4° Jornadas Regionales de Matemática Nivel Primario, Eje: Estadística y Probabilidad (2025) ...;"18 sept 2025 <b>...</b> Boletín oficial de <b>Mendoza</b> &middot; Normativa de ... 4° <b>Jornadas</b> Regionales de Matemática Nivel Primario, Eje: Estadística y Probabilidad (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-171-sub-planificacion-4-jornad...;https://www.<b>mendoza</b>.edu.ar/memorandum-171-sub-planificacion-4-<b>jornad</b>...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 171-Dir. Planificación. 4° Jornadas Regionales de Matemática Nivel Primario, Eje: Estadística y Probabilidad (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-171-sub-planificacion-4-jornadas-regionales-de-matematica-nivel-primario-eje-estadistica-y-probabilidad-2025/', 'og:description': 'Dirigido a: ● Dirección de Educación Especial ● Dirección de Educación Primaria ● Dirección de Educación Privada', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 166-Dir. Planificación.4tas jornadas regionales ...;Memorándum 166-Dir. Planificación.4tas <b>jornadas</b> regionales ...;https://www.mendoza.edu.ar/memorandum-166-dir-planificacion-4tas-jornadas-regionales-remuneradas-de-matematica-de-nivel-primario/;www.mendoza.edu.ar;10 sept 2025 ... Boletín oficial de Mendoza · Normativa de Argentina · Leyes ... 4tas jornadas regionales remuneradas de Matemática de Nivel Primario (2025) ...;"10 sept 2025 <b>...</b> Boletín oficial de <b>Mendoza</b> &middot; Normativa de Argentina &middot; Leyes ... 4tas <b>jornadas</b> regionales remuneradas de Matemática de Nivel Primario (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-166-dir-planificacion-4tas-jorn...;https://www.<b>mendoza</b>.edu.ar/memorandum-166-dir-planificacion-4tas-<b>jorn</b>...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 166-Dir. Planificación.4tas jornadas regionales remuneradas de Matemática de Nivel Primario (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-166-dir-planificacion-4tas-jornadas-regionales-remuneradas-de-matematica-de-nivel-primario/', 'og:description': 'Dirigido a: ● Dirección de Educación Primaria ● Dirección de Educación Especial ● Dirección de Educación Privada', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 168-Dir. Planificación.Jornadas Remuneradas Zona ...;Memorándum 168-Dir. Planificación.<b>Jornadas</b> Remuneradas Zona ...;https://www.mendoza.edu.ar/memorandum-168-dir-planificacion-jornadas-remuneradas-zona-este-stem-2025/;www.mendoza.edu.ar;15 sept 2025 ... Boletín oficial de Mendoza · Normativa de Argentina. Memorándum 168-Dir. Planificación.Jornadas Remuneradas Zona Este STEM (2025). Descripción.;"15 sept 2025 <b>...</b> Boletín oficial de <b>Mendoza</b> &middot; Normativa de Argentina. Memorándum 168-Dir. Planificación.<b>Jornadas</b> Remuneradas Zona Este STEM (<b>2025</b>). Descripción.";https://www.mendoza.edu.ar/memorandum-168-dir-planificacion-jornadas-...;https://www.<b>mendoza</b>.edu.ar/memorandum-168-dir-planificacion-<b>jornada</b>s-...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 168-Dir. Planificación.Jornadas Remuneradas Zona Este STEM (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-168-dir-planificacion-jornadas-remuneradas-zona-este-stem-2025/', 'og:description': 'Dirigido a: ● Dirección de Educación Primaria ● Dirección de Educación Secundaria ● Coordinación de Educación Técnica y Trabajo', 'dlm-version': '5.1.6'}]};;
customsearch#result;La Universidad de Mendoza será sede de las II Jornadas ...;La Universidad de <b>Mendoza</b> será sede de las II <b>Jornadas</b> ...;https://um.edu.ar/noticias/la-universidad-de-mendoza-sera-sede-de-las-ii-jornadas-odontologicas-universitarias-del-crup/;um.edu.ar;La Universidad de Mendoza será sede de las II Jornadas Odontológicas Universitarias del CRUP. 12 septiembre, 2025. La Universidad de Mendoza será sede de ...;"La Universidad de <b>Mendoza</b> será sede de las II <b>Jornadas</b> Odontológicas Universitarias del CRUP. 12 septiembre, <b>2025</b>. La Universidad de <b>Mendoza</b> será sede de&nbsp;...";https://um.edu.ar/.../la-universidad-de-mendoza-sera-sede-de-las-ii-jornadas...;https://um.edu.ar/.../la-universidad-de-<b>mendoza</b>-sera-sede-de-las-ii-<b>jornada</b>s...;{'metatags': [{'og:image': 'https://um.edu.ar/wp-content/uploads/port-Jornadas-odontologicas-universitarias-CRUP.png', 'og:image:width': '400', 'og:type': 'article', 'twitter:card': 'summary_large_image', 'twitter:title': 'La Universidad de Mendoza será sede de las II Jornadas Odontológicas Universitarias del CRUP', 'theme-color': '#003366', 'og:site_name': 'Universidad de Mendoza', 'og:title': 'La Universidad de Mendoza será sede de las II Jornadas Odontológicas Universitarias del CRUP', 'og:image:height': '218', 'twitter:image:height': '218', 'msapplication-tileimage': 'https://um.edu.ar/wp-content/uploads/cropped-umlogou-270x270.png', 'og:description': 'La Facultad de Ciencias de la Salud de la Universidad de Mendoza se prepara para recibir a la comunidad odontológica universitaria en las II Jornadas Odontológicas Universitarias de la Unidad de…', 'twitter:image': 'https://um.edu.ar/wp-content/uploads/port-Jornadas-odontologicas-universitarias-CRUP.png', 'facebook-domain-verification': 'r87ykn9irsyxrls52eqwt5j9mxwk4v', 'twitter:image:width': '400', 'viewport': 'width=device-width, initial-scale=1, maximum-scale=1.0, user-scalable=no', 'twitter:description': 'La Facultad de Ciencias de la Salud de la Universidad de Mendoza se prepara para recibir a la comunidad odontológica universitaria en las II Jornadas Odontológicas Universitarias de la Unidad de…', 'og:locale': 'es_ES', 'og:url': 'https://um.edu.ar/noticias/la-universidad-de-mendoza-sera-sede-de-las-ii-jornadas-odontologicas-universitarias-del-crup/'}]};;
customsearch#result;Comienzan las inscripciones a las Segundas Jornadas ...;Comienzan las inscripciones a las Segundas <b>Jornadas</b> ...;https://www.mendoza.edu.ar/comienzan-las-inscripciones-a-las-segundas-jornadas-remuneradas-de-matematica-para-nivel-inicial/;www.mendoza.edu.ar;24 sept 2025 ... En el marco del Plan Provincial Mendoza Mejora Aprendiendo Matemática ... Segunda Jornada Regional Remunerada Plan Provincial MMAM (2025).;24 sept 2025 <b>...</b> En el marco del Plan Provincial <b>Mendoza</b> Mejora Aprendiendo Matemática ... Segunda <b>Jornada</b> Regional Remunerada Plan Provincial MMAM (<b>2025</b>).;https://www.mendoza.edu.ar/comienzan-las-inscripciones-a-las-segundas-jo...;https://www.<b>mendoza</b>.edu.ar/comienzan-las-inscripciones-a-las-segundas-<b>jo</b>...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2025/09/inscripciones-2°-jornada-remunerada-de-matematicamamm-1.png', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Comienzan las inscripciones a las Segundas Jornadas Remuneradas de Matemática para nivel Inicial', 'og:url': 'https://www.mendoza.edu.ar/comienzan-las-inscripciones-a-las-segundas-jornadas-remuneradas-de-matematica-para-nivel-inicial/', 'og:description': 'En esta oportunidad, la propuesta estará centrada en el eje\xa0“Espacio y Geometría”, con el propósito de fortalecer las prácticas docentes en salas de 3, 4 y 5 años a través de experiencias lúdicas y reflexivas que potencien la enseñanza y el aprendizaje en la primera infancia. Las inscripciones están disponibles a partir de hoy 24 […]', 'dlm-version': '5.1.6'}]};;
customsearch#result;Memorándum 181-Planificación. Convocatoria a Trayecto Formativo ...;Memorándum 181-Planificación. Convocatoria a Trayecto Formativo ...;https://www.mendoza.edu.ar/memorandum-181-planificacion-convocatoria-a-trayecto-formativo-docente-2025-jornadas-remuneradas-valle-de-uco-2025/;www.mendoza.edu.ar;30 sept 2025 ... Boletín oficial de Mendoza · Normativa de ... Convocatoria a Trayecto Formativo docente 2025, Jornadas Remuneradas Valle de Uco (2025) ...;"30 sept 2025 <b>...</b> Boletín oficial de <b>Mendoza</b> &middot; Normativa de ... Convocatoria a Trayecto Formativo docente <b>2025</b>, <b>Jornadas</b> Remuneradas Valle de Uco (<b>2025</b>)&nbsp;...";https://www.mendoza.edu.ar/memorandum-181-planificacion-convocatoria...;https://www.<b>mendoza</b>.edu.ar/memorandum-181-planificacion-convocatoria...;{'metatags': [{'og:image': 'https://www.mendoza.edu.ar/wp-content/uploads/2024/10/normativa-e1755614909181.jpg', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'og:title': 'Memorándum 181-Planificación. Convocatoria a Trayecto Formativo docente 2025, Jornadas Remuneradas Valle de Uco (2025)', 'og:url': 'https://www.mendoza.edu.ar/memorandum-181-planificacion-convocatoria-a-trayecto-formativo-docente-2025-jornadas-remuneradas-valle-de-uco-2025/', 'og:description': 'Dirigido a: ● Dirección de Educación Primaria ● Dirección de Educación Secundaria ● Coordinación de Educación Técnica y Trabajo.', 'dlm-version': '5.1.6'}]};;
